,Name,APPLE,APPLE - NUMBER OF SHARES,APPLE - FREE FLOAT NOSH,APPLE_X,ALLIANZ,ALLIANZ - NUMBER OF SHARES,ALLIANZ - FREE FLOAT NOSH,ALLIANZ_X,GENERAL ELECTRIC,GENERAL ELECTRIC - NUMBER OF SHARES,GENERAL ELECTRIC - FREE FLOAT NOSH,GENERAL ELECTRIC_X,LLOYDS BANKING GROUP,LLOYDS BANKING GROUP - NUMBER OF SHARES,LLOYDS BANKING GROUP - FREE FLOAT NOSH,LLOYDS BANKING GROUP_X,BT GROUP,BT GROUP - NUMBER OF SHARES,BT GROUP - FREE FLOAT NOSH,BT GROUP_X,DEUTSCHE POST,DEUTSCHE POST - NUMBER OF SHARES,DEUTSCHE POST - FREE FLOAT NOSH,DEUTSCHE POST_X,JOHNSON & JOHNSON,JOHNSON & JOHNSON - NUMBER OF SHARES,JOHNSON & JOHNSON - FREE FLOAT NOSH,JOHNSON & JOHNSON_X,M
278,2016-05-12,90.34,5477424,1.0,1.0,137.206,457000,0.94,0.876885303402315,28.924,9195655,1.0,1.0,64.91,71373730,0.85,0.6896313920209648,437.5,9961198,0.82,0.6896313920209648,26.634,1212752,0.73,0.876885303402315,114.23,2750643,1.0,1.0,6327551177.241969
279,2016-05-13,90.52,5477424,1.0,1.0,137.583,457000,0.94,0.8850732398105943,28.4914,9195655,1.0,1.0,66.4,71373730,0.85,0.6969369620517825,440.15,9961198,0.82,0.6969369620517825,26.769,1212752,0.73,0.8850732398105943,113.56,2750643,1.0,1.0,6456602030.324559
280,2016-05-16,93.88,5477424,1.0,1.0,137.583,457000,0.94,0.8825346394845998,28.799,9195655,1.0,1.0,66.67,71373730,0.85,0.6943721140159012,437.85,9957120,0.82,0.6943721140159012,26.769,1212752,0.73,0.8825346394845998,114.44,2750643,1.0,1.0,6457804146.945683
281,2016-05-17,93.49,5477424,1.0,1.0,136.961,457000,0.94,0.8821453775582216,28.5587,9195655,1.0,1.0,67.28,71373730,0.85,0.6912283127116886,442.25,9952721,0.82,0.6912283127116886,26.799,1212752,0.73,0.8821453775582216,113.83,2750643,1.0,1.0,6476891403.942066
282,2016-05-18,94.56,5477424,1.0,1.0,137.564,457000,0.94,0.8865641207500332,28.4626,9195655,1.0,1.0,69.5,71373730,0.85,0.6840179212695372,439.15,9948321,0.82,0.6840179212695372,26.902,1212752,0.73,0.8865641207500332,113.59,2750643,1.0,1.0,6500164134.745955
283,2016-05-19,94.2,5477424,1.0,1.0,136.913,457000,0.94,0.8924587237840249,28.2223,9195655,1.0,1.0,69.08,71373730,0.85,0.6856124232971101,432.9,9943821,0.82,0.6856124232971101,25.859,1212752,0.73,0.8924587237840249,112.85,2750643,1.0,1.0,6452276440.848245
284,2016-05-20,95.22,5477424,1.0,1.0,137.749,457000,0.94,0.8918219923303309,28.4145,9195655,1.0,1.0,70.34,71373730,0.85,0.6889662062075855,443.0,9939321,0.82,0.6889662062075855,25.801,1212752,0.73,0.8918219923303309,112.64,2750643,1.0,1.0,6593448235.606794
285,2016-05-23,96.43,5477424,1.0,1.0,138.005,457000,0.94,0.8928970043305505,28.3473,9195655,1.0,1.0,70.22,71373730,0.85,0.6914194842010648,439.85,9934821,0.82,0.6914194842010648,26.008,1212752,0.73,0.8928970043305505,112.16,2750643,1.0,1.0,6593907568.095375
286,2016-05-24,97.9,5477424,1.0,1.0,141.342,457000,0.94,0.8960172035303078,28.6933,9195655,1.0,1.0,72.42,71373730,0.85,0.6845095489082073,448.5,9930331,0.82,0.6845095489082073,26.156,1212752,0.73,0.8960172035303078,112.69,2750643,1.0,1.0,6692526782.639975
287,2016-05-25,99.62,5477424,1.0,1.0,144.701,457000,0.94,0.8973036026739648,28.924,9195655,1.0,1.0,73.74,71373730,0.85,0.6794863083508867,447.2,9927320,0.82,0.6794863083508867,26.052,1212752,0.73,0.8973036026739648,113.35,2750643,1.0,1.0,6713260778.892022
288,2016-05-26,100.41,5477424,1.0,1.0,146.168,457000,0.94,0.894094505789262,28.8567,9195655,1.0,1.0,72.81,71373730,0.85,0.6812453164384495,448.6,9927320,0.82,0.6812453164384495,26.358,1212752,0.73,0.894094505789262,112.9,2750643,1.0,1.0,6699863448.603091
289,2016-05-27,100.35,5477424,1.0,1.0,146.19,457000,0.94,0.8983515249517136,28.9528,9195655,1.0,1.0,72.45,71373730,0.85,0.684134911404529,451.9,9927320,0.82,0.684134911404529,26.567,1212752,0.73,0.8983515249517136,113.06,2750643,1.0,1.0,6728152481.102612
290,2016-05-30,100.35,5477424,1.0,1.0,146.549,457000,0.94,0.8978272580355541,28.9528,9195655,1.0,1.0,72.45,71373730,0.85,0.6838308202550689,451.9,9927320,0.82,0.6838308202550689,26.639,1212752,0.73,0.8978272580355541,113.06,2750643,1.0,1.0,6725847679.771374
291,2016-05-31,99.86,5477424,1.0,1.0,146.235,457000,0.94,0.8982708286548394,29.0586,9195655,1.0,1.0,72.02,71373730,0.85,0.6870491240123668,442.8,9927320,0.82,0.6870491240123668,26.186,1212752,0.73,0.8982708286548394,112.69,2750643,1.0,1.0,6679842417.2041025
292,2016-06-01,98.46,5477424,1.0,1.0,145.577,457000,0.94,0.895054822107854,28.9432,9195655,1.0,1.0,71.34,71373730,0.85,0.6938662225922841,431.15,9927320,0.82,0.6938662225922841,26.25,1212752,0.74,0.895054822107854,112.78,2750643,1.0,1.0,6631096983.704649
293,2016-06-02,97.72,5477424,1.0,1.0,144.85,457000,0.94,0.8960573476702508,28.8856,9195655,1.0,1.0,70.53,71373730,0.85,0.6922091856158932,433.5,9927320,0.82,0.6922091856158932,26.49,1212752,0.74,0.8960573476702508,114.49,2750643,1.0,1.0,6597455819.685338
294,2016-06-03,97.92,5477424,1.0,1.0,142.835,457000,0.94,0.8824178248400617,28.7798,9195655,1.0,1.0,70.0,71373730,0.85,0.6888238333046323,431.85,9927320,0.82,0.6888238333046323,26.091,1212752,0.74,0.8824178248400617,114.76,2750643,1.0,1.0,6538235910.347048
295,2016-06-06,98.63,5477424,1.0,1.0,142.612,457000,0.94,0.8797782958694409,28.9528,9195655,1.0,1.0,69.64,71373730,0.85,0.6913477825019876,430.0,9927320,0.82,0.6913477825019876,26.004,1212752,0.74,0.8797782958694409,115.77,2750643,1.0,1.0,6540197661.218951
296,2016-06-07,99.03,5477424,1.0,1.0,143.731,457000,0.94,0.8807080893038002,28.9721,9195655,1.0,1.0,70.25,71373730,0.85,0.6870019236053861,426.85,9927320,0.82,0.6870019236053861,26.525,1212752,0.74,0.8807080893038002,115.73,2750643,1.0,1.0,6517604739.183191
297,2016-06-08,98.94,5477424,1.0,1.0,142.988,457000,0.94,0.8776934216878044,29.1355,9195655,1.0,1.0,69.86,71373730,0.85,0.6870491240123668,422.1,9927320,0.82,0.6870491240123668,26.473,1212752,0.74,0.8776934216878044,115.8,2750643,1.0,1.0,6475771139.886618
298,2016-06-09,99.65,5477424,1.0,1.0,139.7,457000,0.94,0.8829632245816962,29.0682,9195655,1.0,1.0,69.11,71373730,0.85,0.6911327666044647,425.25,9927320,0.82,0.6911327666044647,26.522,1212752,0.74,0.8829632245816962,117.0,2750643,1.0,1.0,6499196867.262758
299,2016-06-10,98.83,5477424,1.0,1.0,134.725,457000,0.94,0.8851515822084531,28.8759,9195655,1.0,1.0,67.05,71373730,0.85,0.6978367062107467,422.55,9927320,0.82,0.6978367062107467,25.85,1212752,0.74,0.8851515822084531,117.01,2750643,1.0,1.0,6439487178.025111
300,2016-06-13,97.34,5477424,1.0,1.0,130.27,457000,0.94,0.8849165966107695,28.6741,9195655,1.0,1.0,64.23,71373730,0.85,0.7004027315706531,410.95,9927320,0.82,0.7004027315706531,25.301,1212752,0.74,0.8849165966107695,116.79,2750643,1.0,1.0,6260015855.7844925
301,2016-06-14,97.46,5477424,1.0,1.0,129.113,457000,0.94,0.8920606601248885,29.2605,9195655,1.0,1.0,62.18,71373730,0.85,0.7085665698292355,396.6,9927320,0.82,0.7085665698292355,25.07,1212752,0.74,0.8920606601248885,117.12,2750643,1.0,1.0,6155134701.309892
302,2016-06-15,97.14,5477424,1.0,1.0,129.999,457000,0.94,0.8900756564307967,29.4046,9195655,1.0,1.0,63.0,71373730,0.85,0.7045726766715986,400.4,9927320,0.82,0.7045726766715986,25.301,1212752,0.74,0.8900756564307967,116.41,2750643,1.0,1.0,6182007792.280344
303,2016-06-16,97.55,5477424,1.0,1.0,130.0,457000,0.94,0.8971426008163998,29.4527,9195655,1.0,1.0,61.36,71373730,0.85,0.7109088970248463,402.0,9927320,0.82,0.7109088970248463,25.365,1212752,0.74,0.8971426008163998,116.64,2750643,1.0,1.0,6169332813.227993
304,2016-06-17,95.33,5477424,1.0,1.0,130.642,457000,0.94,0.8890074232119839,29.4142,9195655,1.0,1.0,65.05,71373730,0.85,0.6995452955578874,407.15,9927320,0.82,0.6995452955578874,25.319,1212752,0.74,0.8890074232119839,115.48,2750643,1.0,1.0,6259638518.708811
305,2016-06-20,95.1,5477424,1.0,1.0,135.841,457000,0.94,0.8820675663755845,29.6353,9195655,1.0,1.0,70.0,71373730,0.85,0.6804804191759383,429.1,9927320,0.82,0.6804804191759383,26.237,1212752,0.74,0.8820675663755845,116.54,2750643,1.0,1.0,6452992022.538454
306,2016-06-21,95.91,5477424,1.0,1.0,137.15,457000,0.94,0.8872327211427558,29.7411,9195655,1.0,1.0,70.33,71373730,0.85,0.6815703380588877,426.25,9927320,0.82,0.6815703380588877,25.9,1212752,0.74,0.8872327211427558,116.18,2750643,1.0,1.0,6464333480.188377
307,2016-06-22,95.55,5477424,1.0,1.0,137.947,457000,0.94,0.8863676653075695,29.5873,9195655,1.0,1.0,70.55,71373730,0.85,0.6808742425274052,430.65,9927320,0.82,0.6808742425274052,25.901,1212752,0.74,0.8863676653075695,116.46,2750643,1.0,1.0,6490040222.242361
308,2016-06-23,96.1,5477424,1.0,1.0,141.1,457000,0.94,0.8810184573366813,29.9814,9195655,1.0,1.0,72.15,71373730,0.85,0.6753562504220977,439.7,9927320,0.82,0.6753562504220977,26.438,1212752,0.74,0.8810184573366813,117.38,2750643,1.0,1.0,6572731751.792914
309,2016-06-24,93.4,5477424,1.0,1.0,126.75,457000,0.94,0.8996446403670549,28.6645,9195655,1.0,1.0,57.0,71373730,0.85,0.7338910905621605,383.85,9927320,0.82,0.7338910905621605,24.431,1212752,0.74,0.8996446403670549,115.63,2750643,1.0,1.0,5992969121.342333
310,2016-06-27,92.04,5477424,1.0,1.0,121.046,457000,0.94,0.9110787172011663,28.1839,9195655,1.0,1.0,51.15,71373730,0.85,0.76057195010648,375.85,9927320,0.82,0.76057195010648,23.907,1212752,0.74,0.9110787172011663,116.55,2750643,1.0,1.0,5838014478.537456
311,2016-06-28,93.59,5477424,1.0,1.0,124.37,457000,0.94,0.9049364282159178,28.7798,9195655,1.0,1.0,54.95,71373730,0.85,0.750666216266937,391.45,9927320,0.82,0.750666216266937,24.305,1212752,0.74,0.9049364282159178,118.23,2750643,1.0,1.0,6065106966.499319
312,2016-06-29,94.4,5477424,1.0,1.0,127.624,457000,0.94,0.900657479960371,29.3662,9195655,1.0,1.0,55.52,71373730,0.85,0.7393715341959335,411.55,9927320,0.82,0.7393715341959335,24.888,1212752,0.74,0.900657479960371,119.33,2750643,1.0,1.0,6152271256.7504
313,2016-06-30,95.6,5477424,1.0,1.0,128.634,457000,0.94,0.9001305189252441,30.2601,8961231,1.0,1.0,54.06,71373730,0.85,0.7480550568521843,410.0,9927464,0.82,0.7480550568521843,25.285,1212752,0.74,0.9001305189252441,121.3,2750643,1.0,1.0,6148738358.898706
314,2016-07-01,95.89,5477424,1.0,1.0,127.237,457000,0.94,0.8983111749910169,30.2698,8961231,1.0,1.0,54.35,71373730,0.85,0.7538635506973238,409.6,9927464,0.82,0.7538635506973238,25.33,1212752,0.73,0.8983111749910169,121.29,2750643,1.0,1.0,6198710685.632296
315,2016-07-04,95.89,5477424,1.0,1.0,126.44,457000,0.94,0.8978675645342312,30.2698,8961231,1.0,1.0,53.13,71373730,0.85,0.7525020693806909,402.5,9927464,0.82,0.7525020693806909,25.127,1212752,0.73,0.8978675645342312,121.29,2750643,1.0,1.0,6089989865.960251
316,2016-07-05,94.99,5477424,1.0,1.0,121.85,457000,0.94,0.9001710324961743,30.2313,8961231,1.0,1.0,51.02,71373730,0.85,0.7664009809932557,402.0,9927464,0.82,0.7664009809932557,24.67,1212752,0.73,0.9001710324961743,122.27,2750643,1.0,1.0,6074563126.8156395
317,2016-07-06,95.53,5477424,1.0,1.0,120.18,457000,0.94,0.9032199792259404,30.5101,8961231,1.0,1.0,47.55,71373730,0.85,0.7762769756249029,387.55,9927464,0.82,0.7762769756249029,24.184,1212752,0.73,0.9032199792259404,122.64,2750643,1.0,1.0,5888381341.761547
318,2016-07-07,95.94,5477424,1.0,1.0,120.026,457000,0.94,0.9031384059607134,30.587,8961231,1.0,1.0,49.7,71373730,0.85,0.7732158045310447,393.0,9927464,0.82,0.7732158045310447,24.39,1212752,0.73,0.9031384059607134,122.51,2750643,1.0,1.0,6007728504.967802
319,2016-07-08,96.68,5477424,1.0,1.0,122.866,457000,0.94,0.9062485839865875,30.9522,8961231,1.0,1.0,52.6,71373730,0.85,0.7716049382716049,396.95,9927464,0.82,0.7716049382716049,24.763,1212752,0.73,0.9062485839865875,122.85,2750643,1.0,1.0,6168175765.75553
320,2016-07-11,96.98,5477424,1.0,1.0,125.265,457000,0.94,0.9053050878145935,30.9619,8961231,1.0,1.0,54.85,71373730,0.85,0.7698229407236336,397.55,9927491,0.82,0.7698229407236336,25.357,1212752,0.73,0.9053050878145935,122.93,2750643,1.0,1.0,6268869059.069435
321,2016-07-12,97.42,5477424,1.0,1.0,127.1,457000,0.94,0.9033831699715433,31.0099,8961231,1.0,1.0,56.25,71373730,0.85,0.7585239124663405,406.8,9927491,0.82,0.7585239124663405,25.6,1212752,0.73,0.9033831699715433,122.92,2750643,1.0,1.0,6319817922.434258
322,2016-07-13,96.87,5477424,1.0,1.0,126.971,457000,0.94,0.9006169225919756,31.106,8961231,1.0,1.0,55.32,71373730,0.85,0.7564010438334405,402.65,9927491,0.82,0.7564010438334405,25.357,1212752,0.73,0.9006169225919756,123.0,2750643,1.0,1.0,6234924193.736791
323,2016-07-14,98.79,5477424,1.0,1.0,129.0,457000,0.94,0.9005358188121934,31.3656,8961231,1.0,1.0,56.2,71373730,0.85,0.7505253677574302,398.5,9927491,0.82,0.7505253677574302,25.762,1212752,0.73,0.9005358188121934,123.18,2750643,1.0,1.0,6225098593.576713
324,2016-07-15,98.78,5388441,1.0,1.0,127.75,457000,0.94,0.9033015672282191,31.6059,8961231,1.0,1.0,55.99,71373730,0.85,0.7556294393229561,400.0,9927491,0.82,0.7556294393229561,25.724,1212752,0.73,0.9033015672282191,123.0,2750643,1.0,1.0,6251173315.150896
325,2016-07-18,99.83,5388441,1.0,1.0,127.436,457000,0.94,0.9037097284352267,31.6347,8961231,1.0,1.0,55.59,71373730,0.85,0.7528419784687194,395.0,9927491,0.82,0.7528419784687194,25.608,1212752,0.73,0.9037097284352267,123.14,2750643,1.0,1.0,6189834383.956924
326,2016-07-19,99.87,5388441,1.0,1.0,125.2,457000,0.94,0.9081414884438995,31.6539,8961231,1.0,1.0,55.43,71373730,0.85,0.761266747868453,392.55,9927491,0.82,0.761266747868453,25.499,1212752,0.73,0.9081414884438995,125.25,2750643,1.0,1.0,6228339172.039977
327,2016-07-20,99.96,5388441,1.0,1.0,126.505,457000,0.94,0.9083064626004813,31.5098,8961231,1.0,1.0,56.77,71373730,0.85,0.7588404917286385,389.4,9927491,0.82,0.7588404917286385,25.756,1212752,0.73,0.9083064626004813,125.14,2750643,1.0,1.0,6254277365.324342
328,2016-07-21,99.43,5388441,1.0,1.0,125.162,457000,0.94,0.9092562284051645,31.3271,8961231,1.0,1.0,56.2,71373730,0.85,0.7565727255532438,387.05,9927491,0.82,0.7565727255532438,25.92,1212752,0.73,0.9092562284051645,125.15,2750643,1.0,1.0,6193857255.965425
329,2016-07-22,98.66,5388441,1.0,1.0,125.527,457000,0.94,0.9109542245502164,30.8177,8961231,1.0,1.0,54.49,71373730,0.85,0.7642922653622746,384.0,9927491,0.82,0.7642922653622746,25.761,1212752,0.73,0.9109542245502164,125.03,2750643,1.0,1.0,6137335405.361347
330,2016-07-25,97.34,5388441,1.0,1.0,126.135,457000,0.94,0.9112447603426281,30.4139,8961231,1.0,1.0,53.8,71373730,0.85,0.7618757380671212,387.5,9927491,0.82,0.7618757380671212,26.035,1212752,0.73,0.9112447603426281,124.89,2750643,1.0,1.0,6100972510.891762
331,2016-07-26,96.67,5388441,1.0,1.0,126.773,457000,0.94,0.9103737084073013,30.2505,8961231,1.0,1.0,54.13,71373730,0.85,0.7623985056989289,399.7,9927491,0.82,0.7623985056989289,26.055,1212752,0.73,0.9103737084073013,125.15,2750643,1.0,1.0,6191147620.068151
332,2016-07-27,102.95,5388441,1.0,1.0,129.525,457000,0.94,0.9099595068019473,30.0679,8961231,1.0,1.0,55.75,71373730,0.85,0.7625147737237409,402.1,9927491,0.82,0.7625147737237409,26.311,1212752,0.73,0.9099595068019473,124.77,2750643,1.0,1.0,6314154144.31724
333,2016-07-28,104.34,5388441,1.0,1.0,128.068,457000,0.94,0.9022420715477963,30.0391,8961231,1.0,1.0,52.5,71373730,0.85,0.7619918466872405,414.35,9927491,0.82,0.7619918466872405,26.65,1212752,0.73,0.9022420715477963,124.46,2750643,1.0,1.0,6241895034.595552
334,2016-07-29,104.21,5388441,1.0,1.0,128.5,457000,0.94,0.894254415381176,29.9333,8961231,1.0,1.0,53.15,71373730,0.85,0.7531821947729155,413.35,9927604,0.82,0.7531821947729155,26.733,1212752,0.73,0.894254415381176,125.23,2735874,1.0,1.0,6205942728.2261305
335,2016-08-01,106.05,5388441,1.0,1.0,127.749,457000,0.94,0.895134941592445,29.9429,8961231,1.0,1.0,53.25,71373730,0.85,0.7573462587094819,407.35,9927604,0.82,0.7573462587094819,26.65,1212752,0.74,0.895134941592445,125.4,2735874,1.0,1.0,6211454503.226992
336,2016-08-02,104.48,5388441,1.0,1.0,126.907,457000,0.94,0.8909479686386315,29.8468,8961231,1.0,1.0,52.73,71373730,0.85,0.7511172869643594,403.6,9927604,0.82,0.7511172869643594,26.385,1212752,0.74,0.8909479686386315,124.85,2735874,1.0,1.0,6112360558.918351
337,2016-08-03,105.79,5388441,1.0,1.0,127.394,457000,0.94,0.8950147677436678,29.9237,8961231,1.0,1.0,52.99,71373730,0.85,0.7504690431519699,408.6,9927604,0.82,0.7504690431519699,27.318,1212752,0.74,0.8950147677436678,123.9,2735874,1.0,1.0,6156944593.754932
338,2016-08-04,105.87,5388441,1.0,1.0,128.489,457000,0.94,0.8977869551555416,29.9622,8961231,1.0,1.0,51.95,71373730,0.85,0.7618757380671212,409.95,9927604,0.82,0.7618757380671212,27.2,1212752,0.74,0.8977869551555416,123.86,2735874,1.0,1.0,6193072669.569467
339,2016-08-05,107.48,5388441,1.0,1.0,126.25,457000,0.94,0.9033015672282191,30.0679,8961231,1.0,1.0,53.15,71373730,0.85,0.7657554177195803,406.55,9927604,0.82,0.7657554177195803,27.554,1212752,0.74,0.9033015672282191,124.24,2735874,1.0,1.0,6263320263.328408
340,2016-08-08,108.37,5388441,1.0,1.0,130.1,457000,0.94,0.9029753036254458,30.0583,8961231,1.0,1.0,54.55,71373730,0.85,0.7669593895003259,404.05,9927604,0.82,0.7669593895003259,27.649,1212752,0.74,0.9029753036254458,123.65,2735874,1.0,1.0,6325359899.650884
341,2016-08-09,108.81,5388441,1.0,1.0,133.081,457000,0.94,0.8999280057595392,30.0871,8961231,1.0,1.0,55.04,71373730,0.85,0.7697340568833468,405.0,9927604,0.82,0.7697340568833468,28.018,1212752,0.74,0.8999280057595392,123.43,2735874,1.0,1.0,6375735395.630919
342,2016-08-10,108.0,5388441,1.0,1.0,136.094,457000,0.94,0.8958165367732688,30.0583,8961231,1.0,1.0,55.49,71373730,0.85,0.7685508972831726,408.4,9927604,0.82,0.7685508972831726,28.196,1212752,0.74,0.8958165367732688,123.36,2735874,1.0,1.0,6406287602.49542
343,2016-08-11,107.93,5388441,1.0,1.0,135.388,457000,0.94,0.8945744062262379,30.0775,8961231,1.0,1.0,55.22,71373730,0.85,0.7712478790683326,399.3,9927604,0.82,0.7712478790683326,28.12,1212752,0.74,0.8945744062262379,123.77,2735874,1.0,1.0,6355046411.006934
344,2016-08-12,108.18,5388441,1.0,1.0,134.325,457000,0.94,0.894534394847482,30.0294,8961231,1.0,1.0,55.4,71373730,0.85,0.7732158045310447,397.8,9927604,0.82,0.7732158045310447,28.295,1212752,0.74,0.894534394847482,123.22,2735874,1.0,1.0,6366177914.475155
345,2016-08-15,109.48,5388441,1.0,1.0,134.77,457000,0.94,0.8930564858227282,30.0294,8961231,1.0,1.0,54.5,71373730,0.85,0.7765482430596001,396.8,9927604,0.82,0.7765482430596001,28.375,1212752,0.74,0.8930564858227282,122.31,2735874,1.0,1.0,6344075312.113231
346,2016-08-16,109.38,5388441,1.0,1.0,132.483,457000,0.94,0.8880994671403198,29.9814,8961231,1.0,1.0,53.95,71373730,0.85,0.7712776213798156,392.6,9927604,0.82,0.7712776213798156,28.065,1212752,0.74,0.8880994671403198,120.33,2735874,1.0,1.0,6249598707.684168
347,2016-08-17,109.22,5388441,1.0,1.0,132.195,457000,0.94,0.8868786306593942,30.0775,8961231,1.0,1.0,53.48,71373730,0.85,0.7684623069238454,395.8,9927604,0.82,0.7684623069238454,27.68,1212752,0.74,0.8868786306593942,121.31,2735874,1.0,1.0,6231656825.371347
348,2016-08-18,109.08,5388441,1.0,1.0,131.708,457000,0.94,0.8827683615819208,30.2121,8961231,1.0,1.0,53.87,71373730,0.85,0.7596186714269437,393.4,9927604,0.82,0.7596186714269437,28.031,1212752,0.74,0.8827683615819208,120.72,2735874,1.0,1.0,6176196147.778568
349,2016-08-19,109.36,5388441,1.0,1.0,129.656,457000,0.94,0.8830411938716941,30.0391,8961231,1.0,1.0,55.24,71373730,0.85,0.7659900421294522,391.45,9927604,0.82,0.7659900421294522,28.042,1212752,0.74,0.8830411938716941,119.92,2735874,1.0,1.0,6265951253.294973
350,2016-08-22,108.51,5388441,1.0,1.0,129.596,457000,0.94,0.8826514850611237,30.1064,8961231,1.0,1.0,55.54,71373730,0.85,0.7604273601764191,395.35,9927604,0.82,0.7604273601764191,27.963,1212752,0.74,0.8826514850611237,119.13,2735874,1.0,1.0,6261309959.275002
351,2016-08-23,108.85,5388441,1.0,1.0,131.363,457000,0.94,0.8832751843836948,30.0198,8961231,1.0,1.0,57.59,71373730,0.85,0.7582938388625592,399.55,9927604,0.82,0.7582938388625592,28.279,1212752,0.74,0.8832751843836948,119.44,2735874,1.0,1.0,6370364658.226273
352,2016-08-24,108.03,5388441,1.0,1.0,130.462,457000,0.94,0.8889679082585119,30.0102,8961231,1.0,1.0,59.27,71373730,0.85,0.7546885023206671,395.95,9927604,0.82,0.7546885023206671,28.733,1212752,0.74,0.8889679082585119,118.71,2735874,1.0,1.0,6394825574.316673
353,2016-08-25,107.57,5388441,1.0,1.0,129.685,457000,0.94,0.8863676653075695,30.0006,8961231,1.0,1.0,58.37,71373730,0.85,0.7580639047871736,394.2,9927604,0.82,0.7580639047871736,28.45,1212752,0.74,0.8863676653075695,118.57,2735874,1.0,1.0,6361970719.684456
354,2016-08-26,106.94,5388441,1.0,1.0,128.518,457000,0.94,0.8864855281237534,30.0198,8961231,1.0,1.0,58.01,71373730,0.85,0.7573462587094819,394.8,9927604,0.82,0.7573462587094819,28.33,1212752,0.74,0.8864855281237534,119.04,2735874,1.0,1.0,6341817803.002402
355,2016-08-29,106.82,5388441,1.0,1.0,129.689,457000,0.94,0.8954956568460642,30.1448,8961231,1.0,1.0,58.01,71373730,0.85,0.7648183556405354,394.8,9927604,0.82,0.7648183556405354,28.522,1212752,0.74,0.8954956568460642,119.92,2735874,1.0,1.0,6396341726.770843
356,2016-08-30,106.0,5388441,1.0,1.0,132.141,457000,0.94,0.8967403488319956,30.1544,8961231,1.0,1.0,58.86,71373730,0.85,0.7635336336565626,389.1,9927604,0.82,0.7635336336565626,28.502,1212752,0.74,0.8967403488319956,119.47,2735874,1.0,1.0,6387101739.577544
357,2016-08-31,106.1,5388441,1.0,1.0,133.323,457000,0.94,0.8978675645342312,30.0294,8961231,1.0,1.0,59.35,71373730,0.85,0.7635336336565626,386.35,9954316,0.82,0.7635336336565626,28.367,1212752,0.74,0.8978675645342312,119.34,2735874,1.0,1.0,6398670801.286669
358,2016-09-01,106.73,5388441,1.0,1.0,134.596,457000,0.94,0.893415527561869,29.991,8961231,1.0,1.0,60.64,71373730,0.85,0.7518796992481203,386.6,9954316,0.82,0.7518796992481203,28.486,1212752,0.74,0.893415527561869,119.08,2735874,1.0,1.0,6382889859.014856
359,2016-09-02,107.73,5388441,1.0,1.0,135.25,457000,0.94,0.8958566629339306,30.0775,8961231,1.0,1.0,60.95,71373730,0.85,0.7513148009015778,393.55,9954316,0.82,0.7513148009015778,28.772,1212752,0.74,0.8958566629339306,119.32,2735874,1.0,1.0,6443286203.836187
360,2016-09-05,107.73,5388441,1.0,1.0,135.938,457000,0.94,0.8972230945224531,30.0775,8961231,1.0,1.0,59.65,71373730,0.85,0.7521624670928921,392.65,9954316,0.82,0.7521624670928921,28.778,1212752,0.74,0.8972230945224531,119.32,2735874,1.0,1.0,6384681181.192641
361,2016-09-06,107.7,5388441,1.0,1.0,134.92,457000,0.94,0.8897588753447816,29.8468,8961231,1.0,1.0,58.08,71373730,0.85,0.7446016381236039,395.0,9954316,0.82,0.7446016381236039,28.809,1212752,0.74,0.8897588753447816,119.75,2735874,1.0,1.0,6274402574.614488
362,2016-09-07,108.36,5388441,1.0,1.0,134.6,457000,0.94,0.88948187680676,29.8564,8961231,1.0,1.0,57.62,71373730,0.85,0.749400479616307,390.0,9954316,0.82,0.749400479616307,28.765,1212752,0.74,0.88948187680676,119.61,2735874,1.0,1.0,6258364202.273377
363,2016-09-08,105.52,5388441,1.0,1.0,135.3,457000,0.94,0.8869572930063417,29.8372,8961231,1.0,1.0,58.86,71373730,0.85,0.7510326699211416,394.7,9954316,0.82,0.7510326699211416,28.856,1212752,0.74,0.8869572930063417,119.47,2735874,1.0,1.0,6338846639.601331
364,2016-09-09,103.13,5388441,1.0,1.0,136.232,457000,0.94,0.8919413102617847,28.9432,8961231,1.0,1.0,59.31,71373730,0.85,0.754233133461553,390.05,9954316,0.82,0.754233133461553,27.909,1212752,0.74,0.8919413102617847,118.23,2735874,1.0,1.0,6328285277.724091
365,2016-09-12,105.44,5388441,1.0,1.0,135.3,457000,0.94,0.89126559714795,29.3085,8961231,1.0,1.0,56.97,71373730,0.85,0.7515406583496167,385.0,9954316,0.82,0.7515406583496167,27.711,1212752,0.74,0.89126559714795,119.16,2735874,1.0,1.0,6190048840.397195
366,2016-09-13,107.95,5388441,1.0,1.0,132.74,457000,0.94,0.8895214374666429,28.6933,8961231,1.0,1.0,56.39,71373730,0.85,0.7585239124663405,379.55,9954316,0.82,0.7585239124663405,27.7,1212752,0.74,0.8895214374666429,117.61,2735874,1.0,1.0,6178335772.23752
367,2016-09-14,111.77,5388441,1.0,1.0,131.602,457000,0.94,0.8890469416785206,28.5491,8961231,1.0,1.0,56.82,71373730,0.85,0.7586390016310739,375.3,9954316,0.82,0.7586390016310739,27.273,1212752,0.74,0.8890469416785206,117.86,2735874,1.0,1.0,6191720400.121654
